R_um,D_um,s_um,C_GND_GND_F,C_feedline_feedline_F,C_island_island_F,C_GND_feedline_F,C_GND_island_F,C_feedline_island_F,row_sum_GND_F,row_sum_feedline_F,row_sum_island_F,missing_cap_GND_F,missing_cap_feedline_F,missing_cap_island_F
160.0,500.0,56.0,7.692e-13,1.94e-13,8.163e-14,-1.906e-13,-7.511e-14,-2.784e-16,5.034e-13,3.144e-15,6.245e-15,-5.034e-13,-3.144e-15,-6.245e-15
160.0,500.0,64.0,7.679e-13,1.943e-13,8.027e-14,-1.909e-13,-7.367e-14,-2.821e-16,5.033e-13,3.138e-15,6.317e-15,-5.033e-13,-3.138e-15,-6.317e-15
160.0,500.0,72.0,7.663e-13,1.942e-13,7.941e-14,-1.907e-13,-7.254e-14,-2.946e-16,5.03e-13,3.143e-15,6.574e-15,-5.03e-13,-3.143e-15,-6.574e-15
160.0,500.0,80.0,7.65e-13,1.942e-13,7.86e-14,-1.907e-13,-7.152e-14,-3.068e-16,5.028e-13,3.146e-15,6.772e-15,-5.028e-13,-3.146e-15,-6.772e-15
160.0,600.0,8.0,7.792e-13,1.937e-13,8.95e-14,-1.905e-13,-8.415e-14,-1.485e-16,5.046e-13,3.137e-15,5.202e-15,-5.046e-13,-3.137e-15,-5.202e-15
160.0,600.0,16.0,7.774e-13,1.938e-13,8.79e-14,-1.905e-13,-8.24e-14,-1.533e-16,5.045e-13,3.135e-15,5.343e-15,-5.045e-13,-3.135e-15,-5.343e-15
160.0,600.0,24.0,7.751e-13,1.936e-13,8.625e-14,-1.903e-13,-8.057e-14,-1.591e-16,5.042e-13,3.146e-15,5.521e-15,-5.042e-13,-3.146e-15,-5.521e-15
160.0,600.0,32.0,7.739e-13,1.938e-13,8.527e-14,-1.905e-13,-7.94e-14,-1.643e-16,5.04e-13,3.14e-15,5.707e-15,-5.04e-13,-3.14e-15,-5.707e-15
160.0,600.0,40.0,7.723e-13,1.939e-13,8.382e-14,-1.906e-13,-7.781e-14,-1.686e-16,5.039e-13,3.142e-15,5.841e-15,-5.039e-13,-3.142e-15,-5.841e-15
160.0,600.0,48.0,7.712e-13,1.941e-13,8.289e-14,-1.908e-13,-7.674e-14,-1.728e-16,5.037e-13,3.136e-15,5.978e-15,-5.037e-13,-3.136e-15,-5.978e-15
160.0,600.0,56.0,7.692e-13,1.94e-13,8.155e-14,-1.907e-13,-7.508e-14,-1.837e-16,5.034e-13,3.139e-15,6.286e-15,-5.034e-13,-3.139e-15,-6.286e-15
160.0,600.0,64.0,7.671e-13,1.94e-13,7.985e-14,-1.906e-13,-7.325e-14,-1.871e-16,5.032e-13,3.143e-15,6.422e-15,-5.032e-13,-3.143e-15,-6.422e-15
160.0,600.0,72.0,7.661e-13,1.94e-13,7.929e-14,-1.907e-13,-7.247e-14,-1.94e-16,5.03e-13,3.142e-15,6.628e-15,-5.03e-13,-3.142e-15,-6.628e-15
160.0,600.0,80.0,7.65e-13,1.941e-13,7.848e-14,-1.908e-13,-7.144e-14,-2.027e-16,5.027e-13,3.138e-15,6.833e-15,-5.027e-13,-3.138e-15,-6.833e-15
160.0,700.0,8.0,7.939e-13,1.937e-13,1.019e-13,-1.905e-13,-9.766e-14,-6.733e-17,5.057e-13,3.133e-15,4.169e-15,-5.057e-13,-3.133e-15,-4.169e-15
160.0,700.0,16.0,7.769e-13,1.938e-13,8.751e-14,-1.906e-13,-8.196e-14,-1.096e-16,5.043e-13,3.134e-15,5.446e-15,-5.043e-13,-3.134e-15,-5.446e-15
160.0,700.0,24.0,7.758e-13,1.936e-13,8.686e-14,-1.903e-13,-8.121e-14,-1.118e-16,5.042e-13,3.145e-15,5.532e-15,-5.042e-13,-3.145e-15,-5.532e-15
160.0,700.0,32.0,7.741e-13,1.938e-13,8.545e-14,-1.906e-13,-7.958e-14,-1.168e-16,5.04e-13,3.138e-15,5.754e-15,-5.04e-13,-3.138e-15,-5.754e-15
160.0,700.0,40.0,7.723e-13,1.938e-13,8.397e-14,-1.905e-13,-7.795e-14,-1.2e-16,5.038e-13,3.144e-15,5.899e-15,-5.038e-13,-3.144e-15,-5.899e-15
160.0,700.0,48.0,7.711e-13,1.941e-13,8.281e-14,-1.908e-13,-7.662e-14,-1.229e-16,5.036e-13,3.135e-15,6.07e-15,-5.036e-13,-3.135e-15,-6.07e-15
160.0,700.0,56.0,7.691e-13,1.94e-13,8.151e-14,-1.908e-13,-7.5e-14,-1.301e-16,5.033e-13,3.137e-15,6.376e-15,-5.033e-13,-3.137e-15,-6.376e-15
160.0,700.0,64.0,7.672e-13,1.94e-13,7.995e-14,-1.907e-13,-7.333e-14,-1.322e-16,5.031e-13,3.14e-15,6.488e-15,-5.031e-13,-3.14e-15,-6.488e-15
160.0,700.0,72.0,7.66e-13,1.94e-13,7.925e-14,-1.908e-13,-7.239e-14,-1.372e-16,5.029e-13,3.138e-15,6.724e-15,-5.029e-13,-3.138e-15,-6.724e-15
160.0,700.0,80.0,7.649e-13,1.941e-13,7.85e-14,-1.909e-13,-7.144e-14,-1.419e-16,5.026e-13,3.134e-15,6.915e-15,-5.026e-13,-3.134e-15,-6.915e-15
160.0,800.0,8.0,7.792e-13,1.937e-13,8.977e-14,-1.905e-13,-8.433e-14,-7.951e-17,5.044e-13,3.139e-15,5.364e-15,-5.044e-13,-3.139e-15,-5.364e-15
160.0,800.0,16.0,7.769e-13,1.938e-13,8.77e-14,-1.906e-13,-8.206e-14,-8.229e-17,5.043e-13,3.134e-15,5.552e-15,-5.043e-13,-3.134e-15,-5.552e-15
160.0,800.0,24.0,7.754e-13,1.936e-13,8.668e-14,-1.903e-13,-8.092e-14,-8.45e-17,5.041e-13,3.145e-15,5.67e-15,-5.041e-13,-3.145e-15,-5.67e-15
160.0,800.0,32.0,7.736e-13,1.938e-13,8.522e-14,-1.906e-13,-7.921e-14,-8.789e-17,5.038e-13,3.137e-15,5.921e-15,-5.038e-13,-3.137e-15,-5.921e-15
160.0,800.0,40.0,7.718e-13,1.938e-13,8.374e-14,-1.906e-13,-7.758e-14,-9.045e-17,5.036e-13,3.144e-15,6.071e-15,-5.036e-13,-3.144e-15,-6.071e-15
160.0,800.0,48.0,7.705e-13,1.94e-13,8.258e-14,-1.908e-13,-7.623e-14,-9.309e-17,5.034e-13,3.135e-15,6.249e-15,-5.034e-13,-3.135e-15,-6.249e-15
160.0,800.0,56.0,7.687e-13,1.94e-13,8.148e-14,-1.908e-13,-7.484e-14,-9.749e-17,5.031e-13,3.136e-15,6.535e-15,-5.031e-13,-3.136e-15,-6.535e-15
160.0,800.0,64.0,7.671e-13,1.94e-13,8.006e-14,-1.907e-13,-7.334e-14,-9.876e-17,5.03e-13,3.139e-15,6.621e-15,-5.03e-13,-3.139e-15,-6.621e-15
160.0,800.0,72.0,7.66e-13,1.94e-13,7.947e-14,-1.908e-13,-7.253e-14,-1.022e-16,5.027e-13,3.136e-15,6.836e-15,-5.027e-13,-3.136e-15,-6.836e-15
160.0,800.0,80.0,7.649e-13,1.941e-13,7.866e-14,-1.909e-13,-7.152e-14,-1.053e-16,5.025e-13,3.132e-15,7.039e-15,-5.025e-13,-3.132e-15,-7.039e-15
160.0,900.0,8.0,7.797e-13,1.937e-13,9.046e-14,-1.905e-13,-8.49e-14,-6.179e-17,5.043e-13,3.139e-15,5.502e-15,-5.043e-13,-3.139e-15,-5.502e-15
160.0,900.0,16.0,7.768e-13,1.939e-13,8.784e-14,-1.907e-13,-8.204e-14,-6.436e-17,5.04e-13,3.134e-15,5.738e-15,-5.04e-13,-3.134e-15,-5.738e-15
160.0,900.0,24.0,7.748e-13,1.936e-13,8.652e-14,-1.904e-13,-8.056e-14,-6.635e-17,5.039e-13,3.141e-15,5.9e-15,-5.039e-13,-3.141e-15,-5.9e-15
160.0,900.0,32.0,7.733e-13,1.938e-13,8.527e-14,-1.906e-13,-7.907e-14,-6.877e-17,5.036e-13,3.135e-15,6.126e-15,-5.036e-13,-3.135e-15,-6.126e-15
160.0,900.0,40.0,7.712e-13,1.939e-13,8.353e-14,-1.907e-13,-7.713e-14,-7.104e-17,5.034e-13,3.139e-15,6.321e-15,-5.034e-13,-3.139e-15,-6.321e-15
160.0,900.0,48.0,7.697e-13,1.94e-13,8.231e-14,-1.908e-13,-7.572e-14,-7.346e-17,5.031e-13,3.134e-15,6.519e-15,-5.031e-13,-3.134e-15,-6.519e-15
160.0,900.0,56.0,7.683e-13,1.941e-13,8.15e-14,-1.908e-13,-7.465e-14,-7.635e-17,5.028e-13,3.135e-15,6.769e-15,-5.028e-13,-3.135e-15,-6.769e-15
160.0,900.0,64.0,7.667e-13,1.943e-13,7.993e-14,-1.911e-13,-7.297e-14,-7.729e-17,5.027e-13,3.128e-15,6.891e-15,-5.027e-13,-3.128e-15,-6.891e-15
160.0,900.0,72.0,7.656e-13,1.943e-13,7.936e-14,-1.911e-13,-7.217e-14,-7.992e-17,5.024e-13,3.129e-15,7.113e-15,-5.024e-13,-3.129e-15,-7.113e-15
160.0,900.0,80.0,7.643e-13,1.942e-13,7.855e-14,-1.91e-13,-7.113e-14,-8.282e-17,5.021e-13,3.129e-15,7.327e-15,-5.021e-13,-3.129e-15,-7.327e-15
160.0,1000.0,8.0,7.784e-13,1.937e-13,8.981e-14,-1.905e-13,-8.389e-14,-5.095e-17,5.039e-13,3.136e-15,5.867e-15,-5.039e-13,-3.136e-15,-5.867e-15
160.0,1000.0,16.0,7.759e-13,1.938e-13,8.769e-14,-1.907e-13,-8.158e-14,-5.274e-17,5.037e-13,3.131e-15,6.066e-15,-5.037e-13,-3.131e-15,-6.066e-15
160.0,1000.0,24.0,7.747e-13,1.939e-13,8.665e-14,-1.907e-13,-8.04e-14,-5.398e-17,5.035e-13,3.137e-15,6.203e-15,-5.035e-13,-3.137e-15,-6.203e-15
160.0,1000.0,32.0,7.723e-13,1.939e-13,8.497e-14,-1.907e-13,-7.841e-14,-5.673e-17,5.032e-13,3.138e-15,6.498e-15,-5.032e-13,-3.138e-15,-6.498e-15
160.0,1000.0,40.0,7.706e-13,1.94e-13,8.351e-14,-1.908e-13,-7.678e-14,-5.808e-17,5.03e-13,3.135e-15,6.667e-15,-5.03e-13,-3.135e-15,-6.667e-15
160.0,1000.0,48.0,7.693e-13,1.941e-13,8.249e-14,-1.909e-13,-7.558e-14,-5.952e-17,5.028e-13,3.133e-15,6.847e-15,-5.028e-13,-3.133e-15,-6.847e-15
160.0,1000.0,56.0,7.674e-13,1.94e-13,8.136e-14,-1.908e-13,-7.414e-14,-6.26e-17,5.024e-13,3.135e-15,7.162e-15,-5.024e-13,-3.135e-15,-7.162e-15
160.0,1000.0,64.0,7.657e-13,1.94e-13,7.995e-14,-1.908e-13,-7.263e-14,-6.336e-17,5.023e-13,3.137e-15,7.26e-15,-5.023e-13,-3.137e-15,-7.26e-15
160.0,1000.0,72.0,7.648e-13,1.94e-13,7.95e-14,-1.908e-13,-7.197e-14,-6.523e-17,5.02e-13,3.135e-15,7.465e-15,-5.02e-13,-3.135e-15,-7.465e-15
160.0,1000.0,80.0,7.636e-13,1.941e-13,7.87e-14,-1.909e-13,-7.094e-14,-6.706e-17,5.017e-13,3.131e-15,7.691e-15,-5.017e-13,-3.131e-15,-7.691e-15
180.0,200.0,8.0,7.955e-13,1.973e-13,1.144e-13,-1.894e-13,-1.029e-13,-4.715e-15,5.031e-13,3.133e-15,6.758e-15,-5.031e-13,-3.133e-15,-6.758e-15
180.0,300.0,8.0,7.971e-13,1.942e-13,1.118e-13,-1.9e-13,-1.04e-13,-1.041e-15,5.031e-13,3.143e-15,6.73e-15,-5.031e-13,-3.143e-15,-6.73e-15
180.0,300.0,16.0,7.92e-13,1.945e-13,1.067e-13,-1.903e-13,-9.877e-14,-1.092e-15,5.03e-13,3.139e-15,6.826e-15,-5.03e-13,-3.139e-15,-6.826e-15
180.0,300.0,24.0,7.901e-13,1.948e-13,1.05e-13,-1.905e-13,-9.68e-14,-1.146e-15,5.028e-13,3.137e-15,7.001e-15,-5.028e-13,-3.137e-15,-7.001e-15
180.0,300.0,32.0,7.879e-13,1.951e-13,1.031e-13,-1.907e-13,-9.464e-14,-1.222e-15,5.026e-13,3.143e-15,7.22e-15,-5.026e-13,-3.143e-15,-7.22e-15
180.0,300.0,40.0,7.847e-13,1.95e-13,1.007e-13,-1.905e-13,-9.193e-14,-1.291e-15,5.023e-13,3.156e-15,7.514e-15,-5.023e-13,-3.156e-15,-7.514e-15
180.0,300.0,48.0,7.835e-13,1.953e-13,9.983e-14,-1.908e-13,-9.07e-14,-1.374e-15,5.02e-13,3.159e-15,7.748e-15,-5.02e-13,-3.159e-15,-7.748e-15
180.0,300.0,56.0,7.805e-13,1.956e-13,9.706e-14,-1.91e-13,-8.772e-14,-1.442e-15,5.018e-13,3.17e-15,7.898e-15,-5.018e-13,-3.17e-15,-7.898e-15
180.0,300.0,64.0,7.789e-13,1.954e-13,9.638e-14,-1.907e-13,-8.673e-14,-1.528e-15,5.015e-13,3.181e-15,8.129e-15,-5.015e-13,-3.181e-15,-8.129e-15
180.0,300.0,72.0,7.784e-13,1.957e-13,9.586e-14,-1.909e-13,-8.608e-14,-1.602e-15,5.014e-13,3.188e-15,8.187e-15,-5.014e-13,-3.188e-15,-8.187e-15
180.0,300.0,80.0,7.752e-13,1.963e-13,9.351e-14,-1.913e-13,-8.31e-14,-1.765e-15,5.008e-13,3.215e-15,8.652e-15,-5.008e-13,-3.215e-15,-8.652e-15
180.0,400.0,8.0,7.979e-13,1.937e-13,1.118e-13,-1.901e-13,-1.046e-13,-4.907e-16,5.032e-13,3.145e-15,6.639e-15,-5.032e-13,-3.145e-15,-6.639e-15
180.0,400.0,16.0,7.922e-13,1.939e-13,1.061e-13,-1.903e-13,-9.883e-14,-5.087e-16,5.03e-13,3.142e-15,6.781e-15,-5.03e-13,-3.142e-15,-6.781e-15
180.0,400.0,24.0,7.949e-13,1.941e-13,1.084e-13,-1.905e-13,-1.013e-13,-5.086e-16,5.032e-13,3.138e-15,6.638e-15,-5.032e-13,-3.138e-15,-6.638e-15
180.0,400.0,32.0,7.881e-13,1.943e-13,1.026e-13,-1.906e-13,-9.492e-14,-5.468e-16,5.026e-13,3.137e-15,7.172e-15,-5.026e-13,-3.137e-15,-7.172e-15
180.0,400.0,40.0,7.854e-13,1.944e-13,1.004e-13,-1.906e-13,-9.243e-14,-5.712e-16,5.023e-13,3.139e-15,7.452e-15,-5.023e-13,-3.139e-15,-7.452e-15
180.0,400.0,48.0,7.843e-13,1.944e-13,9.979e-14,-1.906e-13,-9.156e-14,-5.913e-16,5.021e-13,3.139e-15,7.647e-15,-5.021e-13,-3.139e-15,-7.647e-15
180.0,400.0,56.0,7.803e-13,1.941e-13,9.662e-14,-1.904e-13,-8.814e-14,-6.239e-16,5.018e-13,3.155e-15,7.858e-15,-5.018e-13,-3.155e-15,-7.858e-15
180.0,400.0,64.0,7.794e-13,1.943e-13,9.608e-14,-1.905e-13,-8.736e-14,-6.5e-16,5.016e-13,3.15e-15,8.07e-15,-5.016e-13,-3.15e-15,-8.07e-15
180.0,400.0,72.0,7.781e-13,1.938e-13,9.546e-14,-1.9e-13,-8.665e-14,-6.638e-16,5.015e-13,3.161e-15,8.148e-15,-5.015e-13,-3.161e-15,-8.148e-15
180.0,400.0,80.0,7.753e-13,1.94e-13,9.349e-14,-1.901e-13,-8.424e-14,-7.106e-16,5.01e-13,3.166e-15,8.543e-15,-5.01e-13,-3.166e-15,-8.543e-15
180.0,500.0,8.0,7.974e-13,1.936e-13,1.11e-13,-1.901e-13,-1.041e-13,-2.938e-16,5.032e-13,3.148e-15,6.656e-15,-5.032e-13,-3.148e-15,-6.656e-15
180.0,500.0,16.0,7.921e-13,1.938e-13,1.058e-13,-1.904e-13,-9.872e-14,-3.024e-16,5.03e-13,3.141e-15,6.772e-15,-5.03e-13,-3.141e-15,-6.772e-15
180.0,500.0,24.0,7.899e-13,1.939e-13,1.039e-13,-1.905e-13,-9.66e-14,-3.124e-16,5.028e-13,3.14e-15,6.972e-15,-5.028e-13,-3.14e-15,-6.972e-15
180.0,500.0,32.0,7.887e-13,1.941e-13,1.029e-13,-1.906e-13,-9.541e-14,-3.205e-16,5.026e-13,3.139e-15,7.119e-15,-5.026e-13,-3.139e-15,-7.119e-15
180.0,500.0,40.0,7.852e-13,1.94e-13,1.002e-13,-1.905e-13,-9.244e-14,-3.38e-16,5.023e-13,3.143e-15,7.445e-15,-5.023e-13,-3.143e-15,-7.445e-15
180.0,500.0,48.0,7.843e-13,1.943e-13,9.945e-14,-1.908e-13,-9.144e-14,-3.469e-16,5.02e-13,3.135e-15,7.664e-15,-5.02e-13,-3.135e-15,-7.664e-15
180.0,500.0,56.0,7.816e-13,1.942e-13,9.708e-14,-1.907e-13,-8.898e-14,-3.477e-16,5.019e-13,3.139e-15,7.755e-15,-5.019e-13,-3.139e-15,-7.755e-15
180.0,500.0,64.0,7.799e-13,1.942e-13,9.609e-14,-1.907e-13,-8.769e-14,-3.693e-16,5.016e-13,3.142e-15,8.032e-15,-5.016e-13,-3.142e-15,-8.032e-15
180.0,500.0,72.0,7.793e-13,1.943e-13,9.547e-14,-1.908e-13,-8.699e-14,-3.744e-16,5.015e-13,3.135e-15,8.109e-15,-5.015e-13,-3.135e-15,-8.109e-15
180.0,500.0,80.0,7.755e-13,1.942e-13,9.296e-14,-1.906e-13,-8.394e-14,-4.029e-16,5.009e-13,3.148e-15,8.612e-15,-5.009e-13,-3.148e-15,-8.612e-15
180.0,600.0,8.0,7.975e-13,1.935e-13,1.111e-13,-1.902e-13,-1.042e-13,-1.938e-16,5.031e-13,3.146e-15,6.684e-15,-5.031e-13,-3.146e-15,-6.684e-15
180.0,600.0,16.0,7.929e-13,1.939e-13,1.063e-13,-1.905e-13,-9.933e-14,-1.971e-16,5.03e-13,3.137e-15,6.76e-15,-5.03e-13,-3.137e-15,-6.76e-15
180.0,600.0,24.0,7.906e-13,1.94e-13,1.043e-13,-1.906e-13,-9.714e-14,-2.038e-16,5.028e-13,3.136e-15,6.957e-15,-5.028e-13,-3.136e-15,-6.957e-15
180.0,600.0,32.0,7.883e-13,1.941e-13,1.025e-13,-1.907e-13,-9.505e-14,-2.107e-16,5.026e-13,3.135e-15,7.185e-15,-5.026e-13,-3.135e-15,-7.185e-15
180.0,600.0,40.0,7.851e-13,1.94e-13,9.994e-14,-1.907e-13,-9.22e-14,-2.219e-16,5.022e-13,3.138e-15,7.512e-15,-5.022e-13,-3.138e-15,-7.512e-15
180.0,600.0,48.0,7.839e-13,1.939e-13,9.929e-14,-1.906e-13,-9.134e-14,-2.283e-16,5.02e-13,3.142e-15,7.718e-15,-5.02e-13,-3.142e-15,-7.718e-15
180.0,600.0,56.0,7.809e-13,1.94e-13,9.657e-14,-1.907e-13,-8.846e-14,-2.321e-16,5.018e-13,3.14e-15,7.869e-15,-5.018e-13,-3.14e-15,-7.869e-15
180.0,600.0,64.0,7.8e-13,1.941e-13,9.599e-14,-1.908e-13,-8.767e-14,-2.406e-16,5.015e-13,3.136e-15,8.082e-15,-5.015e-13,-3.136e-15,-8.082e-15
180.0,600.0,72.0,7.791e-13,1.94e-13,9.542e-14,-1.906e-13,-8.703e-14,-2.434e-16,5.015e-13,3.135e-15,8.152e-15,-5.015e-13,-3.135e-15,-8.152e-15
180.0,600.0,80.0,7.75e-13,1.942e-13,9.246e-14,-1.908e-13,-8.343e-14,-2.689e-16,5.007e-13,3.135e-15,8.758e-15,-5.007e-13,-3.135e-15,-8.758e-15
180.0,700.0,8.0,7.99e-13,1.935e-13,1.124e-13,-1.902e-13,-1.056e-13,-1.36e-16,5.031e-13,3.145e-15,6.689e-15,-5.031e-13,-3.145e-15,-6.689e-15
180.0,700.0,16.0,7.925e-13,1.938e-13,1.061e-13,-1.905e-13,-9.913e-14,-1.404e-16,5.029e-13,3.141e-15,6.861e-15,-5.029e-13,-3.141e-15,-6.861e-15
180.0,700.0,24.0,7.904e-13,1.94e-13,1.042e-13,-1.907e-13,-9.701e-14,-1.443e-16,5.027e-13,3.135e-15,7.062e-15,-5.027e-13,-3.135e-15,-7.062e-15
180.0,700.0,32.0,7.882e-13,1.941e-13,1.024e-13,-1.908e-13,-9.498e-14,-1.491e-16,5.025e-13,3.134e-15,7.284e-15,-5.025e-13,-3.134e-15,-7.284e-15
180.0,700.0,40.0,7.851e-13,1.94e-13,1e-13,-1.907e-13,-9.227e-14,-1.56e-16,5.021e-13,3.137e-15,7.603e-15,-5.021e-13,-3.137e-15,-7.603e-15
180.0,700.0,48.0,7.839e-13,1.939e-13,9.938e-14,-1.906e-13,-9.141e-14,-1.609e-16,5.019e-13,3.139e-15,7.808e-15,-5.019e-13,-3.139e-15,-7.808e-15
180.0,700.0,56.0,7.807e-13,1.94e-13,9.649e-14,-1.907e-13,-8.834e-14,-1.638e-16,5.017e-13,3.137e-15,7.985e-15,-5.017e-13,-3.137e-15,-7.985e-15
180.0,700.0,64.0,7.799e-13,1.941e-13,9.597e-14,-1.908e-13,-8.76e-14,-1.692e-16,5.014e-13,3.133e-15,8.196e-15,-5.014e-13,-3.133e-15,-8.196e-15
180.0,700.0,72.0,7.791e-13,1.94e-13,9.545e-14,-1.907e-13,-8.703e-14,-1.713e-16,5.014e-13,3.132e-15,8.258e-15,-5.014e-13,-3.132e-15,-8.258e-15
180.0,700.0,80.0,7.756e-13,1.942e-13,9.295e-14,-1.909e-13,-8.4e-14,-1.833e-16,5.008e-13,3.129e-15,8.765e-15,-5.008e-13,-3.129e-15,-8.765e-15
180.0,800.0,8.0,7.971e-13,1.935e-13,1.11e-13,-1.903e-13,-1.04e-13,-1.036e-16,5.028e-13,3.145e-15,6.946e-15,-5.028e-13,-3.145e-15,-6.946e-15
180.0,800.0,16.0,7.923e-13,1.938e-13,1.061e-13,-1.905e-13,-9.899e-14,-1.054e-16,5.027e-13,3.141e-15,7.026e-15,-5.027e-13,-3.141e-15,-7.026e-15
180.0,800.0,24.0,7.895e-13,1.94e-13,1.037e-13,-1.907e-13,-9.627e-14,-1.091e-16,5.025e-13,3.135e-15,7.282e-15,-5.025e-13,-3.135e-15,-7.282e-15
180.0,800.0,32.0,7.878e-13,1.941e-13,1.023e-13,-1.908e-13,-9.476e-14,-1.116e-16,5.022e-13,3.133e-15,7.468e-15,-5.022e-13,-3.133e-15,-7.468e-15
180.0,800.0,40.0,7.848e-13,1.94e-13,1e-13,-1.908e-13,-9.213e-14,-1.167e-16,5.019e-13,3.136e-15,7.782e-15,-5.019e-13,-3.136e-15,-7.782e-15
180.0,800.0,48.0,7.837e-13,1.939e-13,9.943e-14,-1.907e-13,-9.133e-14,-1.201e-16,5.017e-13,3.138e-15,7.984e-15,-5.017e-13,-3.138e-15,-7.984e-15
180.0,800.0,56.0,7.808e-13,1.94e-13,9.679e-14,-1.908e-13,-8.854e-14,-1.218e-16,5.015e-13,3.136e-15,8.126e-15,-5.015e-13,-3.136e-15,-8.126e-15
180.0,800.0,64.0,7.796e-13,1.941e-13,9.598e-14,-1.909e-13,-8.746e-14,-1.263e-16,5.012e-13,3.131e-15,8.39e-15,-5.012e-13,-3.131e-15,-8.39e-15
180.0,800.0,72.0,7.787e-13,1.94e-13,9.546e-14,-1.907e-13,-8.688e-14,-1.276e-16,5.011e-13,3.131e-15,8.451e-15,-5.011e-13,-3.131e-15,-8.451e-15
180.0,800.0,80.0,7.754e-13,1.942e-13,9.303e-14,-1.909e-13,-8.394e-14,-1.345e-16,5.005e-13,3.126e-15,8.964e-15,-5.005e-13,-3.126e-15,-8.964e-15
180.0,900.0,8.0,7.97e-13,1.936e-13,1.113e-13,-1.903e-13,-1.04e-13,-8.067e-17,5.026e-13,3.142e-15,7.177e-15,-5.026e-13,-3.142e-15,-7.177e-15
180.0,900.0,16.0,7.918e-13,1.938e-13,1.061e-13,-1.906e-13,-9.869e-14,-8.231e-17,5.025e-13,3.136e-15,7.288e-15,-5.025e-13,-3.136e-15,-7.288e-15
180.0,900.0,24.0,7.937e-13,1.94e-13,1.076e-13,-1.908e-13,-1.004e-13,-8.18e-17,5.026e-13,3.134e-15,7.203e-15,-5.026e-13,-3.134e-15,-7.203e-15
180.0,900.0,32.0,7.873e-13,1.94e-13,1.023e-13,-1.908e-13,-9.452e-14,-8.762e-17,5.02e-13,3.134e-15,7.736e-15,-5.02e-13,-3.134e-15,-7.736e-15
180.0,900.0,40.0,7.847e-13,1.94e-13,1.003e-13,-1.908e-13,-9.222e-14,-9.068e-17,5.017e-13,3.135e-15,8.028e-15,-5.017e-13,-3.135e-15,-8.028e-15
180.0,900.0,48.0,7.836e-13,1.943e-13,9.952e-14,-1.911e-13,-9.116e-14,-9.34e-17,5.014e-13,3.127e-15,8.262e-15,-5.014e-13,-3.127e-15,-8.262e-15
180.0,900.0,56.0,7.803e-13,1.943e-13,9.664e-14,-1.91e-13,-8.809e-14,-9.521e-17,5.011e-13,3.129e-15,8.453e-15,-5.011e-13,-3.129e-15,-8.453e-15
180.0,900.0,64.0,7.79e-13,1.942e-13,9.592e-14,-1.91e-13,-8.711e-14,-9.872e-17,5.008e-13,3.128e-15,8.711e-15,-5.008e-13,-3.128e-15,-8.711e-15
180.0,900.0,72.0,7.785e-13,1.944e-13,9.542e-14,-1.912e-13,-8.654e-14,-9.934e-17,5.008e-13,3.122e-15,8.777e-15,-5.008e-13,-3.122e-15,-8.777e-15
180.0,900.0,80.0,7.743e-13,1.942e-13,9.273e-14,-1.91e-13,-8.325e-14,-1.067e-16,5e-13,3.125e-15,9.369e-15,-5e-13,-3.125e-15,-9.369e-15
180.0,1000.0,8.0,7.96e-13,1.939e-13,1.108e-13,-1.907e-13,-1.031e-13,-6.616e-17,5.022e-13,3.136e-15,7.602e-15,-5.022e-13,-3.136e-15,-7.602e-15
180.0,1000.0,16.0,7.911e-13,1.94e-13,1.06e-13,-1.908e-13,-9.819e-14,-6.712e-17,5.02e-13,3.135e-15,7.693e-15,-5.02e-13,-3.135e-15,-7.693e-15
180.0,1000.0,24.0,7.901e-13,1.94e-13,1.053e-13,-1.908e-13,-9.742e-14,-6.845e-17,5.019e-13,3.136e-15,7.762e-15,-5.019e-13,-3.136e-15,-7.762e-15
180.0,1000.0,32.0,7.869e-13,1.94e-13,1.027e-13,-1.908e-13,-9.453e-14,-7.095e-17,5.016e-13,3.133e-15,8.12e-15,-5.016e-13,-3.133e-15,-8.12e-15
180.0,1000.0,40.0,7.838e-13,1.939e-13,1.004e-13,-1.907e-13,-9.185e-14,-7.41e-17,5.012e-13,3.138e-15,8.461e-15,-5.012e-13,-3.138e-15,-8.461e-15
180.0,1000.0,48.0,7.814e-13,1.939e-13,9.892e-14,-1.907e-13,-9e-14,-7.723e-17,5.007e-13,3.137e-15,8.842e-15,-5.007e-13,-3.137e-15,-8.842e-15
180.0,1000.0,56.0,7.79e-13,1.94e-13,9.657e-14,-1.908e-13,-8.756e-14,-7.811e-17,5.006e-13,3.134e-15,8.929e-15,-5.006e-13,-3.134e-15,-8.929e-15
180.0,1000.0,64.0,7.78e-13,1.941e-13,9.594e-14,-1.909e-13,-8.668e-14,-8.046e-17,5.003e-13,3.13e-15,9.186e-15,-5.003e-13,-3.13e-15,-9.186e-15
180.0,1000.0,72.0,7.77e-13,1.94e-13,9.531e-14,-1.908e-13,-8.596e-14,-8.149e-17,5.002e-13,3.129e-15,9.276e-15,-5.002e-13,-3.129e-15,-9.276e-15
180.0,1000.0,80.0,7.735e-13,1.942e-13,9.288e-14,-1.91e-13,-8.295e-14,-8.649e-17,4.995e-13,3.124e-15,9.841e-15,-4.995e-13,-3.124e-15,-9.841e-15
